9,50348.68,2537.0,52885.68,3577769.55,4058088.99,0,0,0,0,50348.68,480319.4400000004,19.845754828537643,1
9,276403.0,51726.0,0.0,0.0,145256.84,1,0,0,0,-51726.0,145256.84,5.343598963770638,1
9,1583459.05,8003.0,0.0,0.0,2172343.4,0,0,0,1,-8003.0,2172343.4,197.85818443083843,1
9,79106.41,1073.0,80179.41,0.0,348554.58,0,0,0,0,79106.41,348554.58,73.72452003727867,1
9,7822.63,220765.29,212942.67,0.0,0.0,0,0,1,0,-7822.619999999995,0.0,0.03543414818516081,1
9,15236.19,212942.67,197706.48,0.0,0.0,0,0,1,0,-15236.190000000002,0.0,0.07155066666535176,1
9,202954.51,47606.0,0.0,348643.53,0.0,1,0,0,0,-47606.0,-348643.53,4.263212830315506,1
9,129174.02,63787.0,192961.02,244104.5,828146.6,0,0,0,0,129174.01999999999,584042.1,2.0250837945035824,1
9,422814.15,804.0,0.0,406896.97,3342240.14,1,0,0,0,-804.0,2935343.17,525.8882462686568,1
9,152233.33,32265.0,0.0,10388.0,0.0,1,0,0,0,-32265.0,-10388.0,4.7182188129552145,1
9,221112.79,0.0,0.0,3061250.81,3268706.92,1,0,0,0,0.0,207456.10999999987,0.0,1
9,387631.97,60495.0,0.0,5032.0,0.0,1,0,0,0,-60495.0,-5032.0,6.407669559467724,1
9,441.98,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,56861.44,15136.0,0.0,77787.0,0.0,1,0,0,0,-15136.0,-77787.0,3.7567019027484143,1
9,399699.76,3895.0,0.0,0.0,187472.65,1,0,0,0,-3895.0,187472.65,102.61868035943517,1
9,2086.29,28385.17,26298.88,0.0,0.0,0,0,1,0,-2086.2899999999972,0.0,0.07349929558286951,1
9,73375.29,26298.88,0.0,133304.31,0.0,1,0,0,0,-26298.88,-133304.31,2.790053796967779,1
9,3043.55,0.0,0.0,136700.81,139744.36,0,1,0,0,0.0,3043.5499999999884,0.0,1
9,8181.26,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,8962.64,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,10049.35,37.0,0.0,0.0,0.0,0,0,1,0,-37.0,0.0,271.6040540540541,1
9,3626.11,21964.0,18337.89,0.0,0.0,0,0,1,0,-3626.1100000000006,0.0,0.16509333454744127,1
9,32102.71,50044.0,17941.29,1680061.63,1206053.04,1,0,0,0,-32102.71,-474008.58999999985,0.6414896890736153,1
9,37820.0,72362.0,34542.0,0.0,0.0,0,0,1,0,-37820.0,0.0,0.5226500096735855,1
9,65829.84,198680.0,132850.16,17119.0,19865.66,1,0,0,0,-65829.84,2746.66,0.3313360177169317,1
9,119291.65,41891.0,0.0,0.0,119291.65,1,0,0,0,-41891.0,119291.65,2.8476677567974025,1
9,45781.59,191.0,0.0,929.0,44279.26,1,0,0,0,-191.0,43350.26,239.69418848167538,1
9,9349.64,10411.0,1061.36,0.0,0.0,0,0,1,0,-9349.64,0.0,0.898053981365863,1
9,247609.2,923715.67,676106.47,31297.67,0.0,1,0,0,0,-247609.20000000007,-31297.67,0.2680578104732163,1
9,115415.13,676106.47,560691.34,588314.79,74721.79,1,0,0,0,-115415.13,-513593.00000000006,0.17070555470353657,1
9,173065.87,560691.34,387625.47,1944271.08,1332204.24,1,0,0,0,-173065.87,-612066.8400000001,0.30866513829159553,1
9,201304.99,387625.47,186320.48,791759.62,3296587.25,1,0,0,0,-201304.98999999996,2504827.63,0.5193285931391454,1
9,242283.73,186320.48,0.0,2384388.22,3220885.92,1,0,0,0,-186320.48,836497.6999999997,1.3003601643791385,1
9,35915.88,0.0,0.0,40245.89,76161.77,1,0,0,0,0.0,35915.880000000005,0.0,1
9,174113.85,0.0,0.0,641380.48,815494.33,1,0,0,0,0.0,174113.84999999998,0.0,1
9,141165.57,0.0,0.0,563679.93,1159482.31,1,0,0,0,0.0,595802.38,0.0,1
9,33611.91,0.0,0.0,175823.91,228390.48,1,0,0,0,0.0,52566.57000000001,0.0,1
9,5210.98,0.0,0.0,1583459.05,2172343.4,1,0,0,0,0.0,588884.3499999999,0.0,1
9,69133.92,0.0,0.0,435968.49,212926.67,1,0,0,0,0.0,-223041.81999999998,0.0,1
9,178610.62,0.0,0.0,4002361.55,4059044.27,1,0,0,0,0.0,56682.720000000205,0.0,1
9,53193.34,0.0,0.0,1403267.65,2596040.09,1,0,0,0,0.0,1192772.44,0.0,1
9,26363.27,0.0,0.0,2.562897796E7,2.738786777E7,1,0,0,0,0.0,1758889.8099999987,0.0,1
9,229302.38,0.0,0.0,284595.57,1298995.23,1,0,0,0,0.0,1014399.6599999999,0.0,1
9,69401.73,0.0,0.0,145773.0,0.0,1,0,0,0,0.0,-145773.0,0.0,1
9,103334.63,0.0,0.0,215684.35,5160047.87,1,0,0,0,0.0,4944363.5200000005,0.0,1
9,9320.1,0.0,0.0,69369.11,26424.94,1,0,0,0,0.0,-42944.17,0.0,1
9,16329.47,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,1684.37,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,9717.5,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,1673.05,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,15987.68,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,13635.74,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,9108.09,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,19887.62,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,201586.35,43963.0,245549.35,0.0,0.0,0,0,0,0,201586.35,0.0,4.5853638286741125,1
9,103438.22,12525.0,0.0,9827191.84,1.23985788E7,1,0,0,0,-12525.0,2571386.960000001,8.258540518962075,1
9,17556.98,12161.0,0.0,0.0,0.0,0,0,1,0,-12161.0,0.0,1.4437118658005097,1
9,1662.81,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,366190.57,72972.0,0.0,548845.2,1058796.77,1,0,0,0,-72972.0,509951.57000000007,5.018233980156772,1
9,176805.55,0.0,0.0,0.0,3124966.65,1,0,0,0,0.0,3124966.65,0.0,1
9,22212.58,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,5938.57,11530.0,5591.43,0.0,0.0,0,0,1,0,-5938.57,0.0,0.5150537727666955,1
9,298987.16,106.0,0.0,111087.05,269373.34,1,0,0,0,-106.0,158286.29000000004,2820.63358490566,1
9,206138.95,32839.0,0.0,11488.0,0.0,1,0,0,0,-32839.0,-11488.0,6.277260269801151,1
9,385703.4,40663.0,0.0,1412.76,49909.18,1,0,0,0,-40663.0,48496.42,9.485365073900107,1
9,15298.24,298632.0,283333.76,0.0,0.0,0,0,1,0,-15298.23999999999,0.0,0.05122773179029709,1
9,14001.98,587.0,14588.98,112808.0,98806.02,0,0,0,0,14001.98,-14001.979999999996,23.853458262350937,1
9,24628.81,90946.0,66317.19,0.0,0.0,0,0,1,0,-24628.809999999998,0.0,0.27080696237327645,1
9,636337.43,5028.0,0.0,4302882.72,8965420.31,0,0,0,1,-5028.0,4662537.590000001,126.5587569610183,1
9,16481.55,21701.0,5219.45,0.0,0.0,0,0,1,0,-16481.55,0.0,0.7594834339431362,1
9,1070619.58,20755.0,0.0,99184.03,727129.02,0,0,0,1,-20755.0,627944.99,51.58369453143821,1
9,150869.94,76245.0,227114.94,1935434.76,3357160.66,0,0,0,0,150869.94,1421725.9000000001,1.9787519181585678,1
9,200766.16,1013.0,0.0,30454.0,0.0,1,0,0,0,-1013.0,-30454.0,198.18969397828232,1
9,85753.95,0.0,0.0,85241.43,0.0,1,0,0,0,0.0,-85241.43,0.0,1
9,26309.27,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,1948383.17,17433.0,0.0,206191.0,3119581.53,0,0,0,1,-17433.0,2913390.53,111.76407789823897,1
9,111910.62,21329.0,133239.62,78553.0,2056813.83,0,0,0,0,111910.62,1978260.83,5.246876084204604,1
9,389948.07,13003.0,0.0,0.0,307049.07,1,0,0,0,-13003.0,307049.07,29.989084826578484,1
9,16546.74,5084.0,0.0,258.0,16804.74,1,0,0,0,-5084.0,16546.74,3.254669551534225,1
9,3133.13,161190.0,158056.87,0.0,0.0,0,0,1,0,-3133.1300000000047,0.0,0.01943749612258825,1
9,20980.37,12230.0,0.0,0.0,0.0,0,0,1,0,-12230.0,0.0,1.7154840556009812,1
9,7203.28,14453.0,7249.72,0.0,0.0,0,0,1,0,-7203.28,0.0,0.4983934131322217,1
9,77686.45,5707.0,0.0,0.0,71004.71,1,0,0,0,-5707.0,71004.71,13.612484667951637,1
9,114511.09,0.0,0.0,55699.0,0.0,1,0,0,0,0.0,-55699.0,0.0,1
9,5798.4,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,1
9,351254.52,409761.0,58506.48,116104.68,2370364.63,1,0,0,0,-351254.52,2254259.9499999997,0.8572180368556305,1
9,2049447.53,51684.0,0.0,0.0,2682228.58,0,0,0,1,-51684.0,2682228.58,39.653423303149914,1
9,18203.63,10657.0,0.0,0.0,0.0,0,0,1,0,-10657.0,0.0,1.7081383128460168,1
